2025-02-27 14:30:15,594 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6886, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68874, "ma10": 2.68889, "ma15": 2.6890133333333335, "ma30": 2.68925, "macd": -0.00032699777028177834, "macd_signal": -0.0003415352043775595, "macd_diff": 1.4537434095781144e-05, "volume": 4537.030000000001, "rsi": 41.234281905617735, "bb_upper": 2.6897618681887283, "bb_middle": 2.689045, "bb_lower": 2.688328131811272, "stoch_k": 0.0, "stoch_d": 12.121212121209672, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.007267475128173828, "vwap": 2.6900658424123263, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,705 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6891, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.6888199999999998, "ma10": 2.68888, "ma15": 2.6890199999999997, "ma30": 2.689223333333333, "macd": -0.00028746236846854956, "macd_signal": -0.00033072063719575753, "macd_diff": 4.325826872720798e-05, "volume": 4903.030000000001, "rsi": 48.12130769057714, "bb_upper": 2.6896065812497167, "bb_middle": 2.689005, "bb_lower": 2.688403418750283, "stoch_k": 41.66666666664816, "stoch_d": 13.888888888882718, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.008077383041381836, "vwap": 2.6899937444804536, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,813 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 2, "sell": 1, "hold": 9, "ma5": 2.6889200000000004, "ma10": 2.68891, "ma15": 2.68904, "ma30": 2.6891866666666666, "macd": -0.0002452342061536328, "macd_signal": -0.0003136233509873326, "macd_diff": 6.83891448336998e-05, "volume": 4951.090000000001, "rsi": 49.398584440516395, "bb_upper": 2.6896163002556572, "bb_middle": 2.6890099999999997, "bb_lower": 2.688403699744342, "stoch_k": 60.0, "stoch_d": 33.88888888888272, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.007177114486694336, "vwap": 2.6899860396397557, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:15,924 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 1, "hold": 9, "ma5": 2.68894, "ma10": 2.68891, "ma15": 2.6889999999999996, "ma30": 2.68916, "macd": -0.0002093547717914035, "macd_signal": -0.0002927696351481468, "macd_diff": 8.341486335674333e-05, "volume": 4992.090000000001, "rsi": 49.398584440516395, "bb_upper": 2.6896345079983153, "bb_middle": 2.689025, "bb_lower": 2.6884154920016847, "stoch_k": 60.0, "stoch_d": 53.88888888888272, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.004729270935058594, "vwap": 2.689979583901732, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:15 - Next: Storing data in MySQL
2025-02-27 14:30:16,034 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 3, "hold": 8, "ma5": 2.68906, "ma10": 2.68891, "ma15": 2.6890133333333335, "ma30": 2.6891333333333334, "macd": -0.00017902897341137702, "macd_signal": -0.0002700683438159247, "macd_diff": 9.10393704045477e-05, "volume": 5000.3600000000015, "rsi": 49.41253633997138, "bb_upper": 2.6896498966854017, "bb_middle": 2.689045, "bb_lower": 2.6884401033145986, "stoch_k": 100.0, "stoch_d": 73.33333333333333, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.006047487258911133, "vwap": 2.6899782945627906, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
2025-02-27 14:30:16,145 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6892, "timestamp": "2025-02-27 21:30:15", "trend": "Flat", "buy": 1, "sell": 3, "hold": 8, "ma5": 2.68918, "ma10": 2.68896, "ma15": 2.6889866666666666, "ma30": 2.6890966666666665, "macd": -0.00015309311054867436, "macd_signal": -0.00024667329716247463, "macd_diff": 9.358018661380027e-05, "volume": 5137.840000000001, "rsi": 49.41253633997138, "bb_upper": 2.6896631940479896, "bb_middle": 2.689055, "bb_lower": 2.688446805952011, "stoch_k": 100.0, "stoch_d": 86.66666666666667, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.007322072982788086, "vwap": 2.6899574687028007, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
2025-02-27 14:30:16,257 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6896, "timestamp": "2025-02-27 21:30:16", "trend": "Flat", "buy": 1, "sell": 3, "hold": 8, "ma5": 2.68928, "ma10": 2.6890500000000004, "ma15": 2.6890133333333335, "ma30": 2.6891066666666665, "macd": -9.911950733076935e-05, "macd_signal": -0.0002171625391961336, "macd_diff": 0.00011804303186536424, "volume": 5481.260000000001, "rsi": 55.17218131378193, "bb_upper": 2.6897369969325156, "bb_middle": 2.689085, "bb_lower": 2.6884330030674843, "stoch_k": 100.0, "stoch_d": 100.0, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.009618043899536133, "vwap": 2.6899350720454778, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
2025-02-27 14:30:16,367 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.69, "timestamp": "2025-02-27 21:30:16", "trend": "Flat", "buy": 1, "sell": 6, "hold": 7, "ma5": 2.6894400000000003, "ma10": 2.68918, "ma15": 2.689086666666667, "ma30": 2.6891166666666666, "macd": -2.3794097319118634e-05, "macd_signal": -0.0001784888508207306, "macd_diff": 0.00015469475350161197, "volume": 5639.620000000001, "rsi": 60.06833369127212, "bb_upper": 2.6898973638491563, "bb_middle": 2.68914, "bb_lower": 2.688382636150844, "stoch_k": 100.0, "stoch_d": 100.0, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.009263277053833008, "vwap": 2.689936895216344, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
2025-02-27 14:30:16,482 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6886, "timestamp": "2025-02-27 21:30:16", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68932, "ma10": 2.68913, "ma15": 2.689046666666667, "ma30": 2.689093333333333, "macd": -7.618821657073838e-05, "macd_signal": -0.00015802872397073216, "macd_diff": 8.184050739999378e-05, "volume": 5658.4800000000005, "rsi": 42.550948157541605, "bb_upper": 2.6898082856582475, "bb_middle": 2.6890799999999997, "bb_lower": 2.688351714341752, "stoch_k": 0.0, "stoch_d": 66.66666666666667, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.009281635284423828, "vwap": 2.689932439276979, "spread": 0.0005999999999999339, "imbalance": 8.32542075709827} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
2025-02-27 14:30:16,594 - INFO - Received data for storage - Data: {"loaded": true, "current_price": 2.6886, "timestamp": "2025-02-27 21:30:16", "trend": "Flat", "buy": 3, "sell": 1, "hold": 8, "ma5": 2.68932, "ma10": 2.68913, "ma15": 2.689046666666667, "ma30": 2.689093333333333, "macd": -7.618821657073838e-05, "macd_signal": -0.00015802872397073216, "macd_diff": 8.184050739999378e-05, "volume": 5658.4800000000005, "rsi": 42.550948157541605, "bb_upper": 2.6898082856582475, "bb_middle": 2.6890799999999997, "bb_lower": 2.688351714341752, "stoch_k": 0.0, "stoch_d": 66.66666666666667, "symbol": "BITGET_SPOT_PI_USDT", "processing_time": 0.007997512817382812, "vwap": 2.689932439276979, "spread": 0.0015999999999998238, "imbalance": 13.409170486236352} - Time: 2025-02-27 14:30:16 - Next: Storing data in MySQL
